movie_tv_goal_4-21###6617	4	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 2010er "" , director "" Nobuhiro Doi "" , douban_score "" 9.1 "" , episode_length "" 45 Minuten "" , episodes "" 10 Folgen "" , name_list "" Matsu Takako/Mitsushima Hikari/Takahashi Issey "" , premiere_time "" 17.01.2017 in Japan "" , production_country_or_area "" Japan "" , star "" Matsu Takako "" , title "" Quartett "" , type "" spannend "" <endofknowledge> <state> ( tv ) decade equal_to "" 2010er "" , production_country_or_area equal_to "" japanische Fernsehsendung "" , type equal_to "" spannend "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request type AGENT_ACTS: ( tv ) recommend title equal_to "" Quartett "" USER: Wann war die Premiere? <endofhistory>"	"( tv ) inform premiere_time equal_to "" 17. Januar 2017 """	premiere_time	17. Januar 2017
attraction_restaurant_goal_2-6_v2###8261	6	"DA: <knowledge> ( attraction ) address "" Nr. 111, Ren'ai Road, Dushu Lake Higher Education Town, Suzhou Industrial Park, Suzhou City "" , area "" Industriepark Suzhou "" , available_options "" 1 "" , consumption "" billig "" , features "" Es ist eine Universität, die gemeinsam von der Xi'an Jiaotong University und der University of Liverpool gegründet wurde. "" , metro_station "" Stimmt "" , name "" Xi'an Jiaotong-Liverpool University "" , opening_hours "" den ganzen Tag "" , phone_number "" 0512-88161071 "" , score "" 4.7 "" , the_most_suitable_people "" Freunde "" , ticket_price "" frei "" , type "" Campus "" , ( restaurant ) address "" 4F, Harmony City, Nr. 269, Wang Dun Road "" , area "" Industriepark Suzhou "" , available_options "" 1 "" , business_hours "" 10:30-21:30, Montag bis Sonntag "" , cuisine "" Nordwestlich "" , dishes "" Großer Kuhknochen "" , metro_station "" Stimmt "" , name "" Xibei Restaurant "" , per_capita_consumption "" 92 Yuan "" , phone_number "" 400-8207320 "" , pricerange "" mäßig "" , score "" 4.6 "" <endofknowledge> <state> ( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" bezahlbare "" , name equal_to "" Xi'an Jiaotong-Liverpool University "" , ( restaurant ) name equal_to "" Xibei Restaurant "" , pricerange equal_to "" preisgünstig "" <endofstate> <history> AGENT_ACTS_PREV: ( restaurant ) inform name equal_to "" Xibei Restaurant "" AGENT_ACTS: ( restaurant ) inform phone_number equal_to "" 400-8207320 "" USER: Wie sieht es mit den Öffnungszeiten aus? <endofhistory>"	"( restaurant ) inform business_hours equal_to "" Monday to Sunday, 10:30-21:30. """	business_hours	Monday to Sunday, 10:30-21:30.
attraction_restaurant_hotel_goal_3-13###4792	1	DST: <state> null <endofstate> <history> USER: Hallo, ich habe mich entschieden, nach Suzhou zu reisen und es ist die erste Station meiner Abschlussreise. Ich hoffe also, vor meiner Ankunft mehr über die Stadt zu erfahren. Können Sie ein etwas teureres Hotel im Bezirk Wujiang empfehlen? <endofhistory>	"( hotel ) area equal_to "" Wujiang District "" , pricerange equal_to "" etwas teurer """	area	Wujiang District
attraction_restaurant_hotel_goal_3-13###4792	2	"DA: <knowledge> ( hotel ) address "" No. 5-9, Nanxin Street, Lili Town, Wujiang District, Suzhou "" , area "" Wujiang District "" , available_options "" 2 "" , hotel_type "" Geschäft "" , name "" Suzhou Shui'an Hanshe Boutique Hotel "" , parking "" frei "" , phone_number "" 180-5181-5602 "" , pricerange "" etwas teurer "" , room_charge "" 629 Yuan "" , room_type "" Kingsize-Zimmer "" , score "" 4.6 "" , star "" 5 "" <endofknowledge> <state> ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer "" <endofstate> <history> AGENT_ACTS: ( hotel ) greeting , recommend name equal_to "" Shui'an Hanshe Boutique "" USER: Wie lautet die Telefonnummer des Hotels und wie viel kosten die Zimmer? <endofhistory>"	"( hotel ) inform phone_number equal_to "" 180-5181-5602 "" , inform room_charge equal_to "" ['789 yuan or 629 yuan'] | ['789 yuan or 629 yuan'] """	room_charge	['789 yuan or 629 yuan']
attraction_restaurant_hotel_goal_3-13###4792	2	"DA: <knowledge> ( hotel ) address "" No. 5-9, Nanxin Street, Lili Town, Wujiang District, Suzhou "" , area "" Wujiang District "" , available_options "" 2 "" , hotel_type "" Geschäft "" , name "" Suzhou Shui'an Hanshe Boutique Hotel "" , parking "" frei "" , phone_number "" 180-5181-5602 "" , pricerange "" etwas teurer "" , room_charge "" 629 Yuan "" , room_type "" Kingsize-Zimmer "" , score "" 4.6 "" , star "" 5 "" <endofknowledge> <state> ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer "" <endofstate> <history> AGENT_ACTS: ( hotel ) greeting , recommend name equal_to "" Shui'an Hanshe Boutique "" USER: Wie lautet die Telefonnummer des Hotels und wie viel kosten die Zimmer? <endofhistory>"	"( hotel ) inform phone_number equal_to "" 180-5181-5602 "" , inform room_charge equal_to "" ['789 yuan or 629 yuan'] | ['789 yuan or 629 yuan'] """	room_charge	['789 yuan or 629 yuan']
attraction_restaurant_hotel_goal_3-13###4792	3	"DST: <state> ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer "" <endofstate> <history> AGENT_ACTS_PREV: ( hotel ) greeting , recommend name equal_to "" Shui'an Hanshe Boutique "" AGENT_ACTS: ( hotel ) inform phone_number equal_to "" 180-5181-5602 "" , inform room_charge equal_to "" ['789 yuan or 629 yuan'] | ['789 yuan or 629 yuan'] "" USER: Okay alles klar. Welche Wasserstadt ist die beliebteste in der Nähe des Hotels? <endofhistory>"	"( attraction ) area equal_to "" Wujiang District "" , type equal_to "" Stadt am Wasser "" ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer """	type	Stadt am Wasser
attraction_restaurant_hotel_goal_3-13###4792	4	"DA: <knowledge> ( attraction ) address "" Tongli Ancient Town, Wujiang District, Suzhou City "" , area "" Wujiang District "" , available_options "" 1 "" , consumption "" etwas teurer "" , features "" eine Wasserstadt in Jiangnan, umgeben von fünf Seen. Sie können über die Drei Brücken gehen und den exquisiten Retreat & Reflection Garden besuchen "" , metro_station "" FALSCH "" , name "" Tongli-Stadt "" , opening_hours "" 07:30-17:30 "" , phone_number "" 0512-63325728 "" , score "" 4.5 "" , the_most_suitable_people "" Freunde "" , ticket_price "" 100 Yuan "" , type "" Stadt am Wasser "" , ( hotel ) address "" No. 5-9, Nanxin Street, Lili Town, Wujiang District, Suzhou "" , area "" Wujiang District "" , available_options "" 2 "" , hotel_type "" Geschäft "" , name "" Suzhou Shui'an Hanshe Boutique Hotel "" , parking "" frei "" , phone_number "" 180-5181-5602 "" , pricerange "" etwas teurer "" , room_charge "" 629 Yuan "" , room_type "" Kingsize-Zimmer "" , score "" 4.6 "" , star "" 5 "" <endofknowledge> <state> ( attraction ) area equal_to "" Wujiang District "" , name equal_to "" Tongli-Stadt "" , type equal_to "" Stadt am Wasser "" , ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer "" <endofstate> <history> AGENT_ACTS_PREV: ( hotel ) inform phone_number equal_to "" 180-5181-5602 "" , inform room_charge equal_to "" ['789 yuan or 629 yuan'] | ['789 yuan or 629 yuan'] "" AGENT_ACTS: ( attraction ) recommend name equal_to "" Tongli-Stadt "" USER: Wie sieht es also mit der Bewertung und den Öffnungszeiten aus? <endofhistory>"	"( attraction ) inform opening_hours equal_to "" 07:30 bis 17:30 Uhr "" , inform score equal_to "" 4.5 """	opening_hours	07:30 bis 17:30 Uhr
attraction_restaurant_hotel_goal_3-13###4792	5	"DST: <state> ( attraction ) area equal_to "" Wujiang District "" , name equal_to "" Tongli-Stadt "" , type equal_to "" Stadt am Wasser "" , ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer "" <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) recommend name equal_to "" Tongli-Stadt "" AGENT_ACTS: ( attraction ) inform opening_hours equal_to "" 07:30 bis 17:30 Uhr "" , inform score equal_to "" 4.5 "" USER: Okay. Ich möchte ein Restaurant mit japanischer Küche in der Nähe finden, irgendwelche Empfehlungen? <endofhistory>"	"( attraction ) area equal_to "" Wujiang District "" , name equal_to "" Tongli-Stadt "" , type equal_to "" Stadt am Wasser "" ( hotel ) area equal_to "" Wujiang District "" , name equal_to "" Shui'an Hanshe Boutique "" , pricerange equal_to "" etwas teurer "" ( restaurant ) area equal_to "" Wujiang District "" , cuisine equal_to "" japanische Küche """	cuisine	japanische Küche
attraction_restaurant_hotel_goal_1-28_v2###7842	1	DST: <state> null <endofstate> <history> USER: Hallo, meine Familie und ich reisen nach Suzhou und wollen einige günstige Sehenswürdigkeiten in der Nähe des Industrieparks Suzhou besuchen. Haben Sie Empfehlungen? <endofhistory>	"( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" billig """	area	Industriepark Suzhou
attraction_restaurant_hotel_goal_1-28_v2###7842	1	DST: <state> null <endofstate> <history> USER: Hallo, meine Familie und ich reisen nach Suzhou und wollen einige günstige Sehenswürdigkeiten in der Nähe des Industrieparks Suzhou besuchen. Haben Sie Empfehlungen? <endofhistory>	"( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" billig """	consumption	billig
attraction_restaurant_hotel_goal_1-28_v2###7842	7	"DST: <state> ( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" billig "" , name equal_to "" Dushu Lake Church "" , ( restaurant ) cuisine equal_to "" Küche des Nordwestens "" , name equal_to "" Xibei Restaurant "" <endofstate> <history> AGENT_ACTS_PREV: ( restaurant ) inform score equal_to "" 4.6 "" AGENT_ACTS: ( restaurant ) inform metro_station equal_to "" gibt "" USER: Super, dann können wir die U-Bahn nehmen. Übrigens muss ich Sie bitten, uns nach dem Abendessen ein 3-Sterne Hotel in der Nähe zu suchen. Wir wollen ein Zimmer mit Kingsize-Bett, kennen Sie einen guten Ort? <endofhistory>"	"( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" billig "" , name equal_to "" Dushu Lake Church "" ( hotel ) room_type equal_to "" Kingsize-Zimmer "" , star equal_to "" 3 "" ( restaurant ) cuisine equal_to "" Küche des Nordwestens "" , name equal_to "" Xibei Restaurant """	room_type	Kingsize-Zimmer
flight_weather_goal_1-35_v2###11046	1	"DA: <knowledge> ( flight ) arrival_time "" 13:30 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Economy-Klasse "" , date "" nächsten Freitag "" , departure "" Hangzhou "" , departure_time "" 11:15 Uhr an diesem Tag "" , destination "" Shenzhen "" , flight_information "" HU7394 von Hainan Airlines, vom Terminal 3 des internationalen Flughafens Hangzhou zum Terminal 3 des internationalen Flughafens Bao'an "" , punctuality_rate "" 91.29% "" , ticket_price "" 450 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" nächsten Freitag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Shenzhen "" <endofstate> <history> USER: Hallo, ich mache nächste Woche eine Geschäftsreise. Bitte helfen Sie mir, die Flüge von Hangzhou nach Shenzhen nächsten Freitag zu überprüfen, vorzugsweise in der Economy-Klasse. <endofhistory>"	"( flight ) recommend flight_information equal_to "" Flug HU7394 von Hainan Airlines vom Terminal 3 des internationalen Flughafens Hangzhou zum Terminal 3 des internationalen Flughafens Shenzhen Baoan nehmen """	flight_information	Flug HU7394 von Hainan Airlines vom Terminal 3 des internationalen Flughafens Hangzhou zum Terminal 3 des internationalen Flughafens Shenzhen Baoan nehmen
flight_weather_goal_1-35_v2###11046	3	"DA: <knowledge> ( flight ) arrival_time "" 13:30 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Economy-Klasse "" , date "" nächsten Freitag "" , departure "" Hangzhou "" , departure_time "" 11:15 Uhr an diesem Tag "" , destination "" Shenzhen "" , flight_information "" HU7394 von Hainan Airlines, vom Terminal 3 des internationalen Flughafens Hangzhou zum Terminal 3 des internationalen Flughafens Bao'an "" , punctuality_rate "" 91.29% "" , ticket_price "" 450 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" nächsten Freitag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Shenzhen "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) recommend flight_information equal_to "" Flug HU7394 von Hainan Airlines vom Terminal 3 des internationalen Flughafens Hangzhou zum Terminal 3 des internationalen Flughafens Shenzhen Baoan nehmen "" AGENT_ACTS: ( flight ) inform punctuality_rate equal_to "" 91.29% "" USER: Ich möchte, dass mein Freund mich abholt, wann kommt der Flug an? <endofhistory>"	"( flight ) inform arrival_time equal_to "" 13:30 that day. """	arrival_time	13:30 that day.
flight_weather_goal_1-35_v2###11046	4	"DA: <knowledge> ( flight ) arrival_time "" 13:30 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Economy-Klasse "" , date "" nächsten Freitag "" , departure "" Hangzhou "" , departure_time "" 11:15 Uhr an diesem Tag "" , destination "" Shenzhen "" , flight_information "" HU7394 von Hainan Airlines, vom Terminal 3 des internationalen Flughafens Hangzhou zum Terminal 3 des internationalen Flughafens Bao'an "" , punctuality_rate "" 91.29% "" , ticket_price "" 450 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" nächsten Freitag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Shenzhen "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) inform punctuality_rate equal_to "" 91.29% "" AGENT_ACTS: ( flight ) inform arrival_time equal_to "" 13:30 that day. "" USER: Wie sieht es mit der Abflugzeit des Fluges aus? <endofhistory>"	"( flight ) inform departure_time equal_to "" at 11:15 that day. """	departure_time	at 11:15 that day.
restaurant_goal_1-60###5222	1	"DA: <knowledge> ( restaurant ) address "" No. 21 Building, Li Gongdi Phase 3 "" , area "" Industriepark Suzhou "" , available_options "" 1 "" , business_hours "" 11:30-21:00, Montag bis Sonntag "" , cuisine "" Koreanisch "" , dishes "" Kimchi-Torte "" , metro_station "" FALSCH "" , name "" Qing He Gu "" , per_capita_consumption "" 154 Yuan "" , phone_number "" 0512-67635689 "" , pricerange "" etwas teurer "" , score "" 4.8 "" <endofknowledge> <state> ( restaurant ) area equal_to "" Industriepark Suzhou "" , cuisine equal_to "" südkoreanisch "" <endofstate> <history> USER: Hallo, meine Familie und ich sind gerade für eine Reise nach Suzhou gekommen. Wir bleiben im Industriepark Suzhou. Können Sie mir helfen, ein südkoreanisches Restaurant zu finden? Der Preis spielt keine Rolle. <endofhistory>"	"( restaurant ) recommend name equal_to "" QingHeGu """	name	QingHeGu
movie_tv_goal_1-18###6346	1	DST: <state> null <endofstate> <history> USER: Hallo, ich hatte in letzter Zeit viel Freizeit und möchte mir ein paar Filme und Fernsehsendungen ansehen. Können Sie einen romantischen Film aus Taiwan, empfehlen? <endofhistory>	"( movie ) production_country_or_area equal_to "" Taiwan, China "" , type equal_to "" romantischen Film """	production_country_or_area	Taiwan, China
movie_tv_goal_1-18###6346	3	"DA: <knowledge> ( movie ) available_options "" 1 "" , decade "" 2000er "" , director "" Jay Chou "" , douban_score "" 7.8 "" , film_length "" 101 Minuten "" , name_list "" Jay Chou/Gwei Lun-mei/Anthony Wong/Su Ming-ming "" , production_country_or_area "" Taiwan, China "" , release_date "" 2007-07-27 in Taiwan, China / 2007-07-31 auf dem chinesischen Festland "" , star "" Jay Chou "" , title "" Geheimnis "" , type "" romantisch "" <endofknowledge> <state> ( movie ) decade equal_to "" den 2000er Jahren "" , production_country_or_area equal_to "" Taiwan, China "" , type equal_to "" romantischen Film "" <endofstate> <history> AGENT_ACTS_PREV: ( movie ) request decade AGENT_ACTS: ( movie ) recommend title equal_to "" Geheimnis "" USER: Wer spielt in diesem Film mit? Was ist mit seiner Laufzeit? <endofhistory>"	"( movie ) inform film_length equal_to "" 101 Minuten "" , inform name_list equal_to "" Jay Chou, Gwei Lun-mei, Anthony Wong Chau Sang and Su Mingming. """	name_list	Jay Chou, Gwei Lun-mei, Anthony Wong Chau Sang and Su Mingming.
movie_tv_goal_1-18###6346	4	"DA: <knowledge> ( movie ) available_options "" 1 "" , decade "" 2000er "" , director "" Jay Chou "" , douban_score "" 7.8 "" , film_length "" 101 Minuten "" , name_list "" Jay Chou/Gwei Lun-mei/Anthony Wong/Su Ming-ming "" , production_country_or_area "" Taiwan, China "" , release_date "" 2007-07-27 in Taiwan, China / 2007-07-31 auf dem chinesischen Festland "" , star "" Jay Chou "" , title "" Geheimnis "" , type "" romantisch "" <endofknowledge> <state> ( movie ) decade equal_to "" den 2000er Jahren "" , production_country_or_area equal_to "" Taiwan, China "" , type equal_to "" romantischen Film "" <endofstate> <history> AGENT_ACTS_PREV: ( movie ) recommend title equal_to "" Geheimnis "" AGENT_ACTS: ( movie ) inform film_length equal_to "" 101 Minuten "" , inform name_list equal_to "" Jay Chou, Gwei Lun-mei, Anthony Wong Chau Sang and Su Mingming. "" USER: Wann war die Premiere? <endofhistory>"	"( movie ) inform release_date equal_to "" 27. Juli 2007 in Taiwan und am 31. Juli desselben Jahres in China """	release_date	27. Juli 2007 in Taiwan und am 31. Juli desselben Jahres in China
movie_tv_goal_1-18###6346	5	"DST: <state> ( movie ) decade equal_to "" den 2000er Jahren "" , production_country_or_area equal_to "" Taiwan, China "" , type equal_to "" romantischen Film "" <endofstate> <history> AGENT_ACTS_PREV: ( movie ) inform film_length equal_to "" 101 Minuten "" , inform name_list equal_to "" Jay Chou, Gwei Lun-mei, Anthony Wong Chau Sang and Su Mingming. "" AGENT_ACTS: ( movie ) inform release_date equal_to "" 27. Juli 2007 in Taiwan und am 31. Juli desselben Jahres in China "" USER: Vielen Dank. Übrigens, ich möchte eine Science-Fiction-Serie aus Taiwan sehen. Hast du irgendwelche Empfehlungen? <endofhistory>"	"( movie ) decade equal_to "" den 2000er Jahren "" , production_country_or_area equal_to "" Taiwan, China "" , type equal_to "" romantischen Film "" ( tv ) production_country_or_area equal_to "" Taiwan, China "" , type equal_to "" Science-Fiction Serie """	type	Science-Fiction Serie
weather_goal_3-46###734	3	"DA: <knowledge> ( weather ) available_options "" 1 "" , city "" Peking "" , date "" nächsten Freitag "" , tamperature "" Die Höchsttemperatur beträgt 8 Grad Celsius und die Mindesttemperatur -3 Grad Celsius "" , uv_intensity "" stark "" , weather_condition "" bewölkt und später sonnig "" , wind "" Nordwestkraft 3-4 "" <endofknowledge> <state> ( weather ) city equal_to "" Peking "" , date equal_to "" nächsten Freitag "" <endofstate> <history> AGENT_ACTS_PREV: ( weather ) request date AGENT_ACTS: ( weather ) inform weather_condition equal_to "" bewölkt und später sonnig "" USER: Wird die Sonne stark sein? Wie sieht es mit der UV-Intensität aus? <endofhistory>"	"( weather ) inform UV_intensity equal_to "" The UV intensity will be high, """	UV_intensity	The UV intensity will be high,
